rank,ticker,sector,value_rank_score,score_value,score_safety,score_profit,penalty,total_score,debt_free_flag,net_cash_flag,net_cash_status,is_high_growth,debt_to_equity_ratio,market_cap,cap_size,dividend_yield,eps,bps,revenue,revenue_growth_rate,operating_income,operating_margin,net_income,gross_profit,cost_of_revenue,sga,ordinary_income,pretax_income,tax_provision,roe,pbr,per,equity_ratio,roic,roic_using_total_assets,invested_capital,total_assets,total_liabilities,equity,total_debt,cash,beginning_cash_balance,operating_cash_flow,investing_cash_flow,financing_cash_flow,end_cash_value,missing_critical,missing_items,revenue_previous,long_term_debt,short_term_debt,score_growth
149,9558,情報通信・サービスその他,44.7710465,4.771046500000001,10.0,30.0,0.0,71.59815197356767,True,True,実質無借金,False,0.0,85.41555712,小型,472.0,197.42,852.642,11211465000.0,13.413552736783837,945886000.0,8.44,722607000.0,2898798000.0,8312666000.0,,1022596000.0,1022596000.0,299988000.0,23.999001,2.5274382,10.915814,60.549316183298274,22.09326738144209,False,2996932000.0,4949572000.0,1952640000.0,2996932000.0,0.0,2999564000.0,,938165000.0,-31333000.0,-583506000.0,,False,[],9885472000.0,,,26.827105473567673
150,9346,情報通信・サービスその他,44.77040125,4.77040125,10.0,30.0,0.0,66.53988732770279,False,True,実質無借金,False,0.0005670035902286154,60.42390528,小型,370.0,150.48,793.029,6376772000.0,10.88474303885139,771939000.0,12.11,561980000.0,1806249000.0,4570522000.0,,760410000.0,760410000.0,198429000.0,20.829000999999998,2.071803,10.918395,75.7275845805316,18.380006387931097,False,2939919000.0,3880030000.0,941777000.0,2938253000.0,1666000.0,1728119000.0,,598101000.0,-155904000.0,14452000.0,,False,[],5750811000.0,,,21.76948607770278
151,7687,商社・卸売,44.714643,4.714643000000001,10.0,30.0,0.0,73.01652979245284,True,True,実質無借金,False,0.0,32.40955648,小型,162.0,43.98,242.626,6776000000.0,14.150943396226415,372000000.0,5.49,258000000.0,2324000000.0,4451000000.0,,366000000.0,366000000.0,108000000.0,19.266,2.0195692,11.141428,59.82795698924731,18.72034507548526,False,1391000000.0,2325000000.0,934000000.0,1391000000.0,0.0,918000000.0,,262000000.0,-139000000.0,-47000000.0,,False,[],5936000000.0,,,28.30188679245283
152,7134,小売,44.69357275,4.6935727499999995,10.0,30.0,0.0,67.37952913249025,False,True,実質無借金,False,0.06944277352410924,87.73028864,小型,331.0,89.2,571.753,13981821000.0,11.342978191245122,1044571000.0,7.47,785873000.0,5580749000.0,8401071000.0,,1083243000.0,1083243000.0,297369000.0,16.57,1.9396487,12.432735,69.92145874222841,14.84762295794336,False,4924692000.0,6585838000.0,1980924000.0,4604914000.0,319778000.0,1873626000.0,,460285000.0,-562640000.0,-295811000.0,,False,[],12557434000.0,,,22.685956382490243
153,4331,情報通信・サービスその他,44.689243252380685,10.0,4.689243252380684,30.0,0.0,47.44551717836963,False,False,,False,1.3068695556290661,120.46841856,小型,739.0,178.78,1178.381,47668000000.0,1.3781369629944704,4105000000.0,8.61,3547000000.0,31829000000.0,15839000000.0,,3235000000.0,3235000000.0,-384000000.0,16.353,0.7001131,4.61461,34.067729757142054,6.867501553463027,False,41842000000.0,53241000000.0,35031000000.0,18138000000.0,23704000000.0,9074000000.0,,5462000000.0,-786000000.0,-5001000000.0,,False,[],47020000000.0,,,2.756273925988941
154,2737,商社・卸売,44.680171366061245,6.834247,7.8459243660612445,30.0,0.0,72.19476632230335,False,False,,False,0.28323256751309955,826.98674176,中型,707.0,932.67,8209.234,421671000000.0,13.757297478121055,10169000000.0,2.41,5588000000.0,14696000000.0,406974000000.0,,7484000000.0,7484000000.0,1896000000.0,15.467,1.4812587,13.037838,43.537773098183735,11.179288249520997,False,63674000000.0,113970000000.0,64350000000.0,49620000000.0,14054000000.0,5801000000.0,,9210000000.0,-21000000.0,-16853000000.0,,False,[],370676000000.0,,,27.51459495624211
155,8908,不動産,44.671359331155216,8.8370905,7.47626883115521,28.358,0.0,58.94852579826847,False,False,,False,1.001441300550033,160.54376448,小型,488.0,100.48,739.099,22255059000.0,7.13858323355663,2520069000.0,11.32,1599526000.0,6789567000.0,15465492000.0,,2385829000.0,2385829000.0,772348000.0,14.179,1.2325819,9.066481,42.42880649346563,6.723899947296588,False,26235493000.0,30894812000.0,17545040000.0,13108300000.0,13127193000.0,8299348000.0,,2441879000.0,-1010750000.0,70003000.0,,False,[],20772217000.0,,,14.27716646711326
156,7034,情報通信・サービスその他,44.652837948600684,5.386179,9.266658948600686,30.0,0.0,84.65283794860068,False,True,実質無借金,True,0.11268772404299189,57.39086848,小型,,18.45,631.096,12302688000.0,158.71865929738954,4945304000.0,40.2,205842000.0,7531869000.0,4770818000.0,,4955295000.0,4955295000.0,268951000.0,40.376,0.8318861,28.455284,47.79997684580206,45.12043999076662,False,7672161000.0,14425030000.0,2532736000.0,6895161000.0,777000000.0,5843887000.0,,5410650000.0,-468080000.0,-4618048000.0,,False,[],4755238000.0,,,40.0
157,5134,情報通信・サービスその他,44.642994875,4.642994874999999,10.0,30.0,0.0,84.642994875,False,True,実質無借金,True,0.2581377377869998,23.36965632,小型,,51.89,221.875,1071086000.0,29.170852422995146,73242000.0,6.84,83661000.0,797592000.0,273493000.0,,70312000.0,70312000.0,-13348000.0,17.272000000000002,2.672676,11.4280205,67.56950639136546,5.633238584235318,False,910123000.0,1070585000.0,347196000.0,723389000.0,186734000.0,705960000.0,,61005000.0,-87801000.0,73160000.0,,False,[],829201000.0,,,40.0
158,2410,情報通信・サービスその他,44.63624875,4.63624875,10.0,30.0,0.0,54.914231178056106,True,True,実質無借金,False,0.0,126.38326784,小型,520.0,209.69,829.725,18646255000.0,5.138991214028054,1582806000.0,8.49,1100768000.0,9678190000.0,8968065000.0,,1604150000.0,1604150000.0,503381000.0,27.259,2.8949351,11.455005,59.84877520197789,23.938296830212145,False,4628417000.0,7733520000.0,3105103000.0,4628417000.0,0.0,3935123000.0,,2031350000.0,-338384000.0,-470151000.0,,False,[],17734862000.0,,,10.277982428056108
159,6195,情報通信・サービスその他,44.636010999999996,4.636011,10.0,30.0,0.0,84.636011,False,True,実質無借金,True,0.12091431716555794,35.64800768,小型,,21.91,70.222,3140691000.0,22.985950967596416,291628000.0,9.29,358008000.0,1885376000.0,1255314000.0,,409246000.0,409246000.0,51238000.0,35.044998,3.5743785,11.455956,53.85590190874881,15.760645250449915,False,1295249000.0,2145594000.0,995272000.0,1155529000.0,139720000.0,977609000.0,,229867000.0,29621000.0,-305081000.0,,False,[],2553699000.0,,,40.0
160,8117,商社・卸売,44.63563325,4.63563325,10.0,30.0,0.0,55.9600815134064,True,True,実質無借金,False,0.0,1155.03603712,中型,301.0,167.15,1073.068,41558245000.0,5.662224131703201,11040087000.0,26.57,8681893000.0,18428587000.0,23129658000.0,2725966000.0,12421016000.0,12421016000.0,3739123000.0,16.523,1.9476864,12.503739,87.72937409529843,13.874017872962142,False,55701679000.0,63492621000.0,7790942000.0,55701679000.0,0.0,23560632000.0,,8459535000.0,-2605891000.0,-2629646000.0,,False,[],39331223000.0,,,11.324448263406403
161,6554,情報通信・サービスその他,44.630503250000004,4.63050325,10.0,30.0,0.0,71.80351179830168,False,True,実質無借金,False,0.002129673450070989,104.190464,小型,430.0,101.76,473.745,15015000000.0,13.586504274150842,1213000000.0,8.08,915000000.0,3914000000.0,11100000000.0,,1258000000.0,1258000000.0,355000000.0,22.851999,2.4654615,11.477987,62.933730454207,20.049586776859503,False,4235000000.0,6715000000.0,2398000000.0,4226000000.0,9000000.0,3407000000.0,,1062000000.0,-293000000.0,-173000000.0,,False,[],13219000000.0,,,27.173008548301684
162,4800,情報通信・サービスその他,44.62986,4.62986,10.0,30.0,0.0,49.46059571221581,False,True,実質無借金,False,0.03275803492799843,112.57500672,小型,409.99999999999994,76.39,437.585,4916037000.0,2.4153678561079075,1402221000.0,28.52,992077000.0,3353316000.0,1562720000.0,788109000.0,1535357000.0,1535357000.0,543280000.0,18.268,2.004182,11.48056,81.78049921446609,16.800084825858807,False,5842558000.0,6917588000.0,1260350000.0,5657238000.0,185320000.0,3951789000.0,,1208052000.0,-212460000.0,-632151000.0,,False,[],4800097000.0,,,4.830735712215815
163,3276,不動産,44.61692896858454,4.67505475,9.941874218584537,30.0,0.0,50.316510163473275,False,True,実質無借金,False,0.18281176988061848,215.37247232,小型,480.0,114.25,533.196,58987859000.0,2.849790597444368,2722194000.0,4.61,1831529000.0,7877060000.0,51110798000.0,,2666339000.0,2666339000.0,834810000.0,22.117001,2.4212484,11.299781,49.82562265575361,17.257968222387497,False,11041484000.0,18735232000.0,9400286000.0,9334946000.0,1706538000.0,7555724000.0,,2950532000.0,-428365000.0,-1866109000.0,,False,[],57353407000.0,,,5.699581194888736
164,8041,商社・卸売,44.61572593331118,10.0,6.461725933311178,28.154,0.0,54.75687366273251,False,False,,False,0.6896745703597446,214.5685504,小型,257.0,906.8,6899.099,350092000000.0,5.070573864710667,5101000000.0,1.46,4527000000.0,31346000000.0,318745000000.0,,6563000000.0,6563000000.0,2036000000.0,14.077,0.57616216,4.383547,39.38517779993354,5.9439348792302695,False,60073000000.0,90270000000.0,54717000000.0,35553000000.0,24520000000.0,2793000000.0,,2716000000.0,-417000000.0,-1938000000.0,,False,[],333197000000.0,,,10.141147729421334
165,9743,情報通信・サービスその他,44.605044,4.6050439999999995,10.0,30.0,0.0,70.85473111878906,False,True,実質無借金,False,0.020019915632752856,722.23260672,中型,473.00000000000006,132.04,759.683,91858442000.0,13.124843559394536,5147020000.0,5.6,3875520000.0,17064531000.0,74793911000.0,,5463831000.0,5463831000.0,1588310000.0,19.504999,2.0126817,11.579824,61.5745441466932,10.584711293125356,False,34038850000.0,54195724000.0,20824954000.0,33370770000.0,668080000.0,17207221000.0,,1018168000.0,944992000.0,-1464309000.0,,False,[],81200945000.0,,,26.249687118789073
166,4189,素材・化学,44.595040999999995,7.9470410000000005,10.0,26.648,0.0,52.47755833685133,False,False,,False,0.2779683587360864,919.17811712,中型,401.99999999999994,244.5,1900.675,119758000000.0,3.9412586684256663,12197000000.0,10.18,8360000000.0,25253000000.0,94504000000.0,6343000000.0,11918000000.0,11918000000.0,3447000000.0,13.324,1.375827,10.695296,52.552828954374654,9.670181558709267,False,88291000000.0,131462000000.0,59545000000.0,69087000000.0,19204000000.0,7158000000.0,,6982000000.0,-8897000000.0,-645000000.0,,False,[],115217000000.0,,,7.882517336851333
167,2415,情報通信・サービスその他,44.592985756714185,9.3724245,5.2205612567141815,30.0,0.0,53.83872818408548,False,True,実質無借金,False,0.5418225797556444,203.20049152,小型,370.0,264.33,1739.648,100328796000.0,4.622871213685649,3404820000.0,3.39,2607053000.0,25781843000.0,74546952000.0,,3633696000.0,3633696000.0,1026642000.0,16.059,1.1255151,7.4074078,35.661683770142545,8.542267049363259,False,27900954000.0,50743779000.0,32647693000.0,18096086000.0,9804868000.0,27836939000.0,,1523120000.0,-1378046000.0,-1464098000.0,,False,[],95895663000.0,,,9.245742427371297
168,7821,情報通信・サービスその他,44.56250875,5.37250875,10.0,29.189999999999998,0.0,74.20447676174932,False,True,実質無借金,False,0.05652796446730174,1240.69945344,中型,153.0,139.63,1049.328,64108000000.0,14.820984005874664,12032000000.0,18.77,9489000000.0,23792000000.0,40315000000.0,3911000000.0,12917000000.0,12917000000.0,3428000000.0,14.594999999999999,1.7630332,13.249301,78.70835681183085,11.64714504999101,False,72313000000.0,86959000000.0,18515000000.0,68444000000.0,3869000000.0,22270000000.0,,13408000000.0,-7829000000.0,-4711000000.0,,False,[],55833000000.0,,,29.641968011749327
169,4022,素材・化学,44.5468655,4.546865500000001,10.0,30.0,0.0,56.85405443147612,False,False,,False,0.2991103458171904,568.37144576,中型,176.0,537.26,3805.312,45421000000.0,6.153594465738058,4737000000.0,10.43,3131000000.0,9633000000.0,35788000000.0,,4609000000.0,4609000000.0,1478000000.0,15.065999999999999,1.9131151,13.550236,60.81417164797765,9.156403600817363,False,36214000000.0,45838000000.0,17962000000.0,27876000000.0,8338000000.0,5054000000.0,,5038000000.0,-1829000000.0,-1641000000.0,,False,[],42788000000.0,,,12.307188931476116
170,3675,情報通信・サービスその他,44.53881821271317,5.0,9.53881821271317,30.0,0.0,65.25380685027807,False,True,実質無借金,False,0.5322528682591182,129.03170048,小型,225.99999999999997,71.49,203.811,28896589000.0,10.35749431878245,2522950000.0,8.73,1356038000.0,11072455000.0,17824134000.0,,2337705000.0,2337705000.0,981667000.0,23.274,3.2628267,9.302001,48.61645463813951,14.437353470547452,False,12232609000.0,16421218000.0,8434312000.0,7983414000.0,4249195000.0,7634108000.0,,1955968000.0,-479549000.0,-1143970000.0,,False,[],26184528000.0,,,20.7149886375649
171,6312,機械,44.533435749999995,9.289435749999999,10.0,25.244,0.0,48.84791950638392,False,True,実質無借金,False,0.029867658498084346,182.3051776,小型,186.0,97.68,987.328,23397731000.0,2.1572418781919596,1201680000.0,5.14,637597000.0,8073575000.0,15324156000.0,,1114522000.0,1114522000.0,476925000.0,12.622,1.0908229,11.025799,58.12303827622117,5.291047357860373,False,15898100000.0,26559231000.0,11122199000.0,15437032000.0,461068000.0,5152751000.0,,1750091000.0,-459672000.0,-855691000.0,,False,[],22903644000.0,,,4.314483756383919
172,9438,情報通信・サービスその他,44.51819975,4.51819975,10.0,30.0,0.0,60.72237016196153,False,True,実質無借金,False,0.09198203902362782,407.28035328,小型,274.0,61.54,331.839,29910940000.0,8.102085205980766,2946195000.0,9.85,3404130000.0,22223141000.0,7687798000.0,,4658154000.0,4658154000.0,1111955000.0,17.052999,2.2119162,11.927201,55.217874643071916,10.256466300846078,False,20107671000.0,33347754000.0,10901630000.0,18413921000.0,1693750000.0,17816556000.0,,5661660000.0,-1706580000.0,-943031000.0,,False,[],27669161000.0,,,16.20417041196153
173,6101,機械,44.47721824932839,4.6751665,9.80205174932839,30.0,0.0,84.47721824932839,False,True,実質無借金,True,0.18322018538245066,1473.02285312,中型,227.99999999999997,279.22,1449.732,107411000000.0,27.979935182537414,23310000000.0,21.7,10901000000.0,36355000000.0,71056000000.0,48000000.0,23709000000.0,23709000000.0,7525000000.0,23.782,2.1762643,11.299334,49.40615524798517,21.925263030596202,False,74421000000.0,127306000000.0,43192000000.0,62897000000.0,11524000000.0,27729000000.0,,8855000000.0,-2020000000.0,-8762000000.0,,False,[],83928000000.0,,,40.0
174,5867,情報通信・サービスその他,44.4732555,4.4732555000000005,10.0,30.0,0.0,62.14365057121786,False,True,実質無借金,False,0.18419667004395798,38.40066816,小型,353.0,104.32,509.466,2950803000.0,8.83519753560893,302095000.0,10.24,301663000.0,1342542000.0,1608261000.0,11830000.0,416101000.0,416101000.0,113052000.0,19.278999,2.4790664,12.106978,65.9165676638236,11.871963467858656,False,1781226000.0,2281921000.0,710003000.0,1504164000.0,277062000.0,1260249000.0,,374699000.0,218445000.0,-442603000.0,,False,[],2711258000.0,,,17.67039507121786
175,7089,情報通信・サービスその他,44.46890525,4.468905250000001,10.0,30.0,0.0,60.72521617289133,False,True,実質無借金,False,0.23686266398006844,61.25559296,小型,,76.54,366.015,3693767000.0,8.128155461445665,452969000.0,12.26,353748000.0,3086333000.0,607434000.0,,440699000.0,440699000.0,111791000.0,16.333273617470027,2.5354152,12.124379,59.072025031693286,11.83652678874068,False,2678812000.0,3666392000.0,1187276000.0,2165812000.0,513000000.0,1895360000.0,,355667000.0,-252496000.0,149612000.0,,False,[],3416101000.0,,,16.25631092289133
176,3150,電力・ガス,44.45118975,4.45118975,10.0,30.0,0.0,67.40402190537571,False,True,実質無借金,False,0.22634961981024943,576.62611456,中型,341.0,204.67,755.259,33340818000.0,11.47641607768786,6500121000.0,19.5,4558108000.0,10984150000.0,22356667000.0,,6641680000.0,6641680000.0,2083571000.0,29.529,3.3048267,12.195241,62.64359374672313,22.749684135265603,False,20000650000.0,26034734000.0,9725641000.0,16309093000.0,3691557000.0,13850883000.0,,4648310000.0,3003000.0,-1274447000.0,,False,[],29908405000.0,,,22.95283215537572
177,2154,情報通信・サービスその他,44.43994625,4.43994625,10.0,30.0,0.0,61.445574767823636,False,True,実質無借金,False,0.0638041479038498,1584.45780992,中型,455.0,152.53,868.492,187954000000.0,8.50281425891182,16244000000.0,8.64,12559000000.0,47405000000.0,140548000000.0,87000000.0,16172000000.0,16172000000.0,3597000000.0,17.819001,2.1497033,12.240215,64.24915649296669,13.558457044058905,False,83865000000.0,122702000000.0,43835000000.0,78835000000.0,5030000000.0,20353000000.0,,14159000000.0,-5558000000.0,-9675000000.0,,False,[],173225000000.0,,,17.00562851782364
178,3679,情報通信・サービスその他,44.43593325,4.43593325,10.0,30.0,0.0,63.37008095527764,False,True,実質無借金,False,0.2332832832832833,481.6029696,小型,227.0,39.49,206.732,25450000000.0,9.467073852638823,5657000000.0,22.23,3872000000.0,20905000000.0,4545000000.0,69000000.0,5657000000.0,5657000000.0,1792000000.0,20.509,2.3411953,12.256267,53.176483112873605,16.070370520676917,False,24641000000.0,37573000000.0,17622000000.0,19980000000.0,4661000000.0,14295000000.0,,7331000000.0,-2449000000.0,-3838000000.0,,False,[],23249000000.0,,,18.934147705277645
179,2354,情報通信・サービスその他,44.432337000000004,4.432337,10.0,30.0,0.0,48.94212168052967,True,True,実質無借金,False,0.0,137.08181504,小型,260.0,48.06,424.044,19944692000.0,2.2548923402648304,1408098000.0,7.06,1038798000.0,5241071000.0,14703621000.0,,1523569000.0,1523569000.0,471183000.0,17.979999,1.813491,16.000832,54.666227812688376,13.630277354626946,False,7231464000.0,13228394000.0,5980898000.0,7231464000.0,0.0,3196971000.0,,1286400000.0,-238945000.0,-323241000.0,,False,[],19504878000.0,,,4.509784680529661
180,6549,情報通信・サービスその他,44.420365076412224,8.583193,6.95917207641223,28.877999999999997,0.0,76.80986974293938,False,False,,False,0.689908466258695,44.03211264,小型,188.0,163.85,1242.83,21155962000.0,16.194752333263583,678865000.0,3.21,496106000.0,3329050000.0,17826912000.0,727164000.0,685724000.0,685724000.0,189618000.0,14.438999999999998,1.2833614,9.734513,40.87751622923669,8.400059888622716,False,5657168000.0,8189387000.0,4841769000.0,3347618000.0,2309550000.0,1361152000.0,,746419000.0,-767446000.0,89915000.0,,False,[],18207330000.0,,,32.389504666527166
181,3054,商社・卸売,44.390889462475776,10.0,6.376889462475778,28.014,0.0,62.15313734850217,False,True,実質無借金,False,0.2760611751895674,29.066944,小型,233.0,30.4,322.26,12409590000.0,8.881123943013195,262129000.0,2.11,218420000.0,3378820000.0,9030770000.0,,240114000.0,240114000.0,21694000.0,14.007,0.9340284,9.901316,39.130668387427335,4.923677620796138,False,3726692000.0,7463366000.0,4542901000.0,2920465000.0,806227000.0,2358821000.0,,198288000.0,-30748000.0,-333254000.0,,False,[],11397375000.0,,,17.76224788602639
