rank,ticker,growth_rank_score,score_growth,score_profit,penalty,total_score,debt_free_flag,net_cash_status,debt_to_equity_ratio,revenue,revenue_growth_rate,operating_income,net_income,roe,pbr,per,equity_ratio,roic,roic_using_total_assets,invested_capital,total_assets,equity,total_debt,cash,missing_critical,missing_items,revenue_previous,long_term_debt,short_term_debt,is_debt_free,score_value,score_safety
84,3744,70.0,40.0,30.0,0.0,75.0,False,実質無借金,0.06654251831654318,20561583000.0,29.403693146292266,35092000.0,351703000.0,41.499,2.4789953,9.709303,19.014807082465506,1.4980932615564573,False,1639711000.0,8085320000.0,1537408000.0,102303000.0,3677914000.0,False,[],15889487000.0,,,False,5.0,0.0
85,3486,70.0,40.0,30.0,0.0,78.95625033966424,False,,1.8354434208338037,64482059000.0,56.28647229383576,5732391000.0,3413613000.0,53.099996000000004,2.3420768,5.9381886,31.868751018992718,12.194719958897442,False,32905009000.0,36414637000.0,11604890000.0,21300119000.0,11291524000.0,False,[],41258887000.0,,,False,5.0,3.9562503396642392
86,5038,70.0,40.0,30.0,0.0,80.0,True,実質無借金,0.0,2571852000.0,24.269452163413103,1135933000.0,808261000.0,40.247001999999995,13.44946,42.555164,78.45737639089855,33.006203141253465,False,2409102000.0,3070587000.0,2409102000.0,0.0,1965928000.0,False,[],2069577000.0,,,False,0.0,10.0
87,4011,70.0,40.0,30.0,0.0,80.0,True,実質無借金,0.0,2905981000.0,25.523565410904464,307954000.0,272787000.0,15.015999999999998,10.189644,128.20514,70.37699651408474,17.01324089880582,False,1267059000.0,1800388000.0,1267059000.0,0.0,843233000.0,False,[],2315088000.0,,,True,0.0,10.0
88,2986,70.0,40.0,30.0,0.0,76.81618732782215,False,,2.6449156160939022,44707290000.0,41.9309866919015,7700990000.0,4713088000.0,22.601,2.637763,9.433963,25.448561983466433,8.156850012209492,False,66087926000.0,71247790000.0,18131538000.0,47956388000.0,13545096000.0,False,[],31499316000.0,,,False,5.0,1.8161873278221445
89,6264,70.0,40.0,30.0,0.0,75.07774598401211,False,,1.6599469767406485,11403403000.0,140.1220424581749,2103905000.0,1355987000.0,19.094998999999998,4.2080507,25.773003,32.06299020203634,6.792235692365903,False,21682603000.0,25423446000.0,8151517000.0,13531086000.0,4252863000.0,False,[],4749003000.0,,,False,1.0567492500000002,4.020996734012113
90,3565,70.0,40.0,30.0,0.0,81.48074189626999,True,実質無借金,0.0,14586903000.0,134.27631233430347,868016000.0,859628000.0,39.902001999999996,4.029259,17.605558,45.14639418880997,14.456744770352323,False,4202960000.0,9309625000.0,4202960000.0,0.0,6007969000.0,False,[],6226367000.0,,,True,3.0986105000000004,8.38213139626999
91,6027,70.0,40.0,30.0,0.0,79.38173512618816,False,実質無借金,0.5995679321046671,14072375000.0,24.27318637249065,1389566000.0,1049450000.0,25.171,11.22782,50.759727,48.14520537856449,11.180434083457143,False,8699986000.0,11296992000.0,5438960000.0,3261026000.0,6240700000.0,False,[],11323742000.0,,,False,0.0,9.381735126188165
92,6547,70.0,40.0,30.0,0.0,79.86992008161877,False,,1.2019259113687728,49645000000.0,21.17698747833728,6307000000.0,5260000000.0,52.254003000000004,2.5889008,5.721953,34.60976024485632,19.701459235128745,False,22409000000.0,29405000000.0,10177000000.0,12232000000.0,10013000000.0,False,[],40969000000.0,,,False,5.0,4.869920081618773
93,7013,70.0,40.0,30.0,0.0,70.68854597470651,False,,1.0684974446054396,1626831000000.0,23.003332095863346,143517000000.0,112740000000.0,26.756999999999998,6.9963803,29.248299,21.50186217411953,10.081991150575695,False,996449000000.0,2240392000000.0,481726000000.0,514723000000.0,136809000000.0,False,[],1322591000000.0,,,False,0.18792525000000015,0.5006207247065101
94,1434,70.0,40.0,30.0,0.0,82.53634089030109,False,,0.7434597295806706,19067640000.0,28.7953135128815,1721776000.0,1076152000.0,18.907,1.8349627,12.9701185,42.36105204590327,9.247185471544288,False,13033622000.0,17647633000.0,7475723000.0,5557899000.0,3059019000.0,False,[],14804607000.0,,,False,5.0826568750000005,7.453684015301091
95,3933,70.0,40.0,30.0,0.0,80.35725329465332,False,実質無借金,0.8618851763168649,6896797000.0,49.22705596233404,677929000.0,423814000.0,16.792999000000002,1.5409303,9.920868,29.185714383959965,8.227116823424737,False,5768124000.0,10614789000.0,3098002000.0,2670122000.0,3135963000.0,False,[],4621680000.0,,,False,7.295348499999999,3.0619047946533215
96,6580,70.0,40.0,30.0,0.0,82.0133185,False,実質無借金,0.0018540715860725092,4003770000.0,44.224493059968275,720720000.0,485040000.0,15.545356648377007,4.1527777,21.946726,74.53931926635093,16.13924749155855,False,3125945000.0,4185925000.0,3120160000.0,5785000.0,2722706000.0,False,[],2776068000.0,,,False,2.0133184999999996,10.0
97,7034,70.0,40.0,30.0,0.0,84.65283794860068,False,実質無借金,0.11268772404299189,12302688000.0,158.71865929738954,4945304000.0,205842000.0,40.376,0.8318861,28.455284,47.79997684580206,45.12043999076662,False,7672161000.0,14425030000.0,6895161000.0,777000000.0,5843887000.0,False,[],4755238000.0,,,False,5.386179,9.266658948600686
98,6266,70.0,40.0,30.0,0.0,86.67209863511991,False,実質無借金,0.3646318032666186,35865084000.0,27.3553864597519,5917269000.0,4247495000.0,17.673999000000002,1.5716262,10.729695,49.137960155359735,12.555041711736445,False,32991434000.0,49200394000.0,24176070000.0,8815364000.0,10343286000.0,False,[],28161419000.0,,,False,6.95944525,9.712653385119912
99,4506,70.0,40.0,30.0,0.0,75.9407526308324,False,,1.802122976887992,398832000000.0,26.791243586238465,29709000000.0,23634000000.0,81.46900000000001,3.3851907,5.81061,22.822257892497213,4.379081113747918,False,474901000000.0,742604000000.0,169479000000.0,305422000000.0,23116000000.0,False,[],314558000000.0,,,False,5.0,0.9407526308324042
100,6039,70.0,40.0,30.0,0.0,80.33374614583069,False,,0.8376592071497202,5277736000.0,23.594730451419665,720974000.0,520982000.0,16.589001,3.8995955,25.187126,47.39158293749205,6.620013151306795,False,7623577000.0,8753719000.0,4148526000.0,3475051000.0,1107603000.0,False,[],4270195000.0,,,False,1.2032185000000002,9.130527645830684
101,6323,70.0,40.0,30.0,0.0,80.0,False,実質無借金,0.26813628614322427,124406000000.0,33.4155522429676,32024000000.0,23634000000.0,15.334999999999999,4.960337,33.556225,62.7997528470528,14.993311573652951,False,149512000000.0,187738000000.0,117899000000.0,31613000000.0,62990000000.0,False,[],93247000000.0,,,False,0.0,10.0
102,3242,70.0,40.0,30.0,0.0,82.03785024436165,False,,2.4037589472254637,33933706000.0,21.339538030409166,3481372000.0,1850600000.0,21.823,1.0998591,10.298826,27.835556733084978,4.127094072786932,False,59047852000.0,62322576000.0,17347836000.0,41700016000.0,11423168000.0,False,[],27965910000.0,,,False,9.425998,2.611852244361659
103,5126,70.0,40.0,30.0,0.0,85.061589,False,実質無借金,0.0312125748502994,1923000000.0,21.17202268431002,392000000.0,268000000.0,20.059880239520957,1.9022207,11.70923,80.8227465214761,19.917253393336722,False,1377700000.0,1653000000.0,1336000000.0,41700000.0,821000000.0,False,[],1587000000.0,,,False,5.061589000000001,10.0
104,5034,70.0,40.0,30.0,0.0,80.0,True,実質無借金,0.0,2834907000.0,36.507752305660276,179061000.0,68266000.0,16.309999,5.1453323,32.46601,77.45400982588136,7.694319745075133,False,1629029000.0,2103221000.0,1629029000.0,0.0,1658798000.0,False,[],2076737000.0,,,False,0.0,10.0
105,1418,70.0,40.0,30.0,0.0,83.21845902904305,False,,0.4150294261962904,16940669000.0,34.17199663807084,875644000.0,705077000.0,20.125,2.0946538,9.832402,44.655377087129125,10.2778564002817,False,5963800000.0,9438084000.0,4214612000.0,1749188000.0,1513427000.0,False,[],12626084000.0,,,False,5.0,8.218459029043041
106,4071,70.0,40.0,30.0,0.0,80.0,True,実質無借金,0.0,17084345000.0,22.780973128082532,6378692000.0,3258678000.0,24.201,6.7327337,30.02811,79.39265305929639,30.189893885712078,False,14789997000.0,18628924000.0,14789997000.0,0.0,14664506000.0,False,[],13914489000.0,,,True,0.0,10.0
107,7044,70.0,40.0,30.0,-40.0,33.181598750000006,False,,3.353484596302024,13488568000.0,48.80093318790699,-149432000.0,-114160000.0,47.151002,7.0374455,17.273605,10.362730095948507,-5.448387866312339,False,1919878000.0,4255616000.0,440998000.0,1478880000.0,1358519000.0,False,[],9064841000.0,,,False,3.18159875,0.0
108,1980,70.0,40.0,30.0,0.0,83.69785320284838,False,実質無借金,0.2205423386719991,262732000000.0,33.075352908104605,23038000000.0,17443000000.0,22.900999,3.1388361,14.814425,49.704378358545156,12.346195069667736,False,130620000000.0,215309000000.0,107018000000.0,23602000000.0,51761000000.0,False,[],197431000000.0,,,False,3.79639375,9.901459452848387
109,2173,70.0,40.0,30.0,0.0,81.3468910542553,False,実質無借金,0.5183077315605238,18845437000.0,35.15989198647729,1393719000.0,999210000.0,29.7829254218212,3.9319322,14.555634,42.45739866276587,19.152436862544626,False,5093886000.0,7901982000.0,3354976000.0,1738910000.0,2642641000.0,False,[],13943069000.0,,,False,3.8610914999999997,7.48579955425529
110,3465,70.0,40.0,30.0,0.0,77.3945236697991,False,,3.059308647722927,342553000000.0,21.007545463537326,17258000000.0,8862000000.0,18.969999,1.548993,8.75652,20.41846600939732,4.948246695530005,False,244139000000.0,294552000000.0,60143000000.0,183996000000.0,71906000000.0,False,[],283084000000.0,,,False,7.2550349999999995,0.1394886697991069
111,4413,70.0,40.0,30.0,0.0,80.0,False,実質無借金,0.39201923426050156,11649705000.0,58.92782256821314,2460813000.0,1799365000.0,32.797,9.498062,32.570988,53.14336674165735,27.067005002441825,False,6364092000.0,8602846000.0,4571842000.0,1792250000.0,3486412000.0,False,[],7330186000.0,,,False,0.0,10.0
112,7095,70.0,40.0,30.0,0.0,87.2180515,False,実質無借金,0.26036866359447003,51675000000.0,31.138180433955082,5171000000.0,3443000000.0,27.43,1.5563897,7.3080945,52.67903589387897,23.63345521023766,False,15316000000.0,23068000000.0,12152000000.0,3164000000.0,7506000000.0,False,[],39405000000.0,,,False,7.2180515,10.0
113,3798,70.0,40.0,30.0,0.0,82.18012275,True,実質無借金,0.0,13203000000.0,27.17202851088422,2623000000.0,1635000000.0,16.733999999999998,3.1747165,21.279509,75.01842299189389,18.036345776031435,False,10180000000.0,13570000000.0,10180000000.0,0.0,7137000000.0,False,[],10382000000.0,,,True,2.1801227499999998,10.0
114,5136,70.0,40.0,30.0,0.0,70.63186825,False,実質無借金,1.1533635477618964,1867358000.0,58.76073044841521,270127000.0,209347000.0,19.394828218744557,8.391374,27.472527,9.850135752420291,8.135193251222287,False,2324332000.0,10958184000.0,1079396000.0,1244936000.0,9717897000.0,False,[],1176209000.0,,,False,0.6318682500000001,0.0
115,4389,70.0,40.0,30.0,0.0,83.0749665,False,実質無借金,5.299959522858154e-05,3320014000.0,31.931867809594504,936585000.0,634460000.0,16.195999,2.6987236,17.700134,79.57916813199468,17.031959140516822,False,3849290000.0,4836801000.0,3849086000.0,204000.0,2669966000.0,False,[],2516461000.0,,,False,3.0749665000000004,10.0
116,7172,70.0,40.0,30.0,0.0,76.45117012301182,False,,2.254985563185375,31129000000.0,42.67577229810248,12113000000.0,8055000000.0,18.962999,1.9053714,15.81233,27.293328869035467,3.897128779765871,False,217573000000.0,244906000000.0,66843000000.0,150730000000.0,51564000000.0,False,[],21818000000.0,,,False,4.0200605000000005,2.431109623011822
117,6061,70.0,40.0,30.0,0.0,83.42825500000001,False,実質無借金,0.040214156825230774,16859109000.0,22.023468828521477,2373518000.0,1636721000.0,16.377,2.1293743,16.28698,78.54745720248995,13.273701660548296,False,12516950000.0,15319466000.0,12033051000.0,483899000.0,4339127000.0,False,[],13816284000.0,,,False,3.428255,10.0
118,5889,70.0,40.0,30.0,0.0,83.46625753787664,False,,1.1081522205996048,16666000000.0,23.19633353045535,5328000000.0,3994000000.0,26.508,2.8910878,12.300078,47.12383111362992,15.19742471781916,False,24541000000.0,24703000000.0,11641000000.0,12900000000.0,605000000.0,False,[],13528000000.0,,,False,4.4249805,9.041277037876641
119,6331,70.0,40.0,30.0,0.0,85.1059165,False,実質無借金,0.08633093525179857,59202000000.0,23.92096119228032,5703000000.0,4879000000.0,16.134999999999998,1.8684924,12.206486,57.76437875902922,9.613726670680311,False,41525000000.0,66174000000.0,38225000000.0,3300000000.0,10823000000.0,False,[],47774000000.0,,,False,5.1059165,10.0
120,5132,70.0,40.0,30.0,0.0,80.0,True,実質無借金,0.0,1218501000.0,36.28637003201077,250680000.0,153865000.0,27.705999999999996,13.392352,70.42938,79.827446251227,15.556810515182597,False,1127969000.0,1413009000.0,1127969000.0,0.0,901194000.0,False,[],894074000.0,,,False,0.0,10.0
121,6561,70.0,40.0,30.0,0.0,79.13133356198296,False,,1.5149692781574715,6662439000.0,29.260248224631823,1732358000.0,1627143000.0,48.353,2.676892,6.596835,32.39400068594887,13.864888492119661,False,8746198000.0,10735494000.0,3477656000.0,5268542000.0,2549949000.0,False,[],5154283000.0,,,False,5.0,4.131333561982956
122,5036,70.0,40.0,30.0,0.0,79.02771836571569,False,,0.8708978782761911,172580000000.0,22.5205526132701,17879000000.0,5629000000.0,22.525999,3.1757126,15.999323,36.58264734714706,24.555692899327017,False,50967000000.0,74467000000.0,27242000000.0,23725000000.0,2939000000.0,False,[],140858000000.0,,,False,3.50016925,5.527549115715686
123,3936,70.0,40.0,30.0,-40.0,36.814904998911146,False,実質無借金,0.33706940443725286,3071643000.0,25.057019111682543,-261140000.0,-320046000.0,15.238999999999999,6.8092494,66.51786,40.44471499673344,-19.07075976109126,False,958525000.0,1772506000.0,716885000.0,241640000.0,559007000.0,False,[],2456194000.0,,,False,0.0,6.814904998911146
124,3082,70.0,40.0,30.0,0.0,71.26877182895444,False,,2.0979018330345025,13747050000.0,25.63604903434603,784947000.0,256555000.0,19.188999000000003,5.12136,34.840622,23.806315486863312,9.879311432924116,False,5561753000.0,7541398000.0,1795329000.0,3766424000.0,2983497000.0,False,[],10941963000.0,,,False,0.0,1.2687718289544374
125,5139,70.0,40.0,30.0,0.0,81.67297225,True,実質無借金,0.0,3542027000.0,21.20151463098492,1026173000.0,757427000.0,15.824,3.515345,23.308111,89.18752100112954,11.118766077661286,False,6460439000.0,7243658000.0,6460439000.0,0.0,6621923000.0,False,[],2922428000.0,,,True,1.6729722500000002,10.0
126,3300,70.0,40.0,30.0,0.0,75.40808114101003,False,,3.0193163488727697,52372323000.0,24.502157283966007,3946419000.0,2350592000.0,22.056,2.0822074,7.4571724,21.224243423030085,8.238212587733077,False,33532678000.0,39308261000.0,8342881000.0,25189797000.0,8570268000.0,False,[],42065394000.0,,,False,5.0,0.4080811410100284
127,5032,70.0,40.0,30.0,0.0,82.59803925,False,実質無借金,0.00204862059546572,42876000000.0,34.0084388185654,16280000000.0,11510000000.0,64.987,10.292238,19.607843,75.3731599354905,51.77411294352824,False,22011000000.0,29143000000.0,21966000000.0,45000000.0,15818000000.0,False,[],31995000000.0,,,False,2.5980392500000002,10.0
128,4107,70.0,40.0,30.0,0.0,80.0,False,実質無借金,0.015744489428699954,33287000000.0,26.02506341574225,7659000000.0,5071000000.0,17.682000000000002,8.121999,51.01872,78.60157786568253,14.839736492471214,False,36128000000.0,45251000000.0,35568000000.0,560000000.0,5688000000.0,False,[],26413000000.0,,,False,0.0,10.0
129,6857,70.0,40.0,30.0,0.0,80.0,False,実質無借金,0.18459190703973435,779707000000.0,60.26634765789598,228161000000.0,161177000000.0,49.263,27.46874,71.93626,59.29911848374522,26.616920148922908,False,600042000000.0,854210000000.0,506539000000.0,93503000000.0,262544000000.0,False,[],486507000000.0,,,False,0.0,10.0
130,6101,70.0,40.0,30.0,0.0,84.47721824932839,False,実質無借金,0.18322018538245066,107411000000.0,27.979935182537414,23310000000.0,10901000000.0,23.782,2.1762643,11.299334,49.40615524798517,21.925263030596202,False,74421000000.0,127306000000.0,62897000000.0,11524000000.0,27729000000.0,False,[],83928000000.0,,,False,4.6751665,9.80205174932839
131,3143,70.0,40.0,30.0,0.0,83.16594955886941,False,,0.9290568111969084,39156014000.0,23.228070762898117,1162944000.0,915103000.0,18.768999,1.1376312,6.4685154,31.562316676608205,8.237257388389452,False,9882668000.0,16231562000.0,5123057000.0,4759611000.0,2858922000.0,False,[],31775239000.0,,,False,9.311844,3.8541055588694015
132,3245,70.0,40.0,30.0,0.0,85.900107,False,実質無借金,0.5398113543335114,78505000000.0,67.4594709897611,7726000000.0,5320000000.0,19.909,1.8199786,9.605951,59.302178318135766,12.501329141721182,False,43261000000.0,47376000000.0,28095000000.0,15166000000.0,27104000000.0,False,[],46880000000.0,,,False,5.900107,10.0
133,2432,69.87918059283422,39.87918059283421,30.0,0.0,89.67222059283422,False,実質無借金,0.20024489728379127,163997000000.0,19.939590296417105,28973000000.0,24193000000.0,17.24,1.041392,6.468346,61.32454564826936,6.990108223616185,False,290140000000.0,394188000000.0,241734000000.0,48406000000.0,92803000000.0,False,[],136733000000.0,,,False,9.79304,10.0
134,3547,69.67545891476085,39.67545891476085,30.0,0.0,75.98699479439072,False,,0.8683163024860026,16864222000.0,19.837729457380426,847943000.0,380372000.0,22.848,4.163803,22.88324,33.59703763888961,12.873848194633744,False,4610588000.0,7345222000.0,2467777000.0,2142811000.0,1804022000.0,False,[],14072548000.0,,,False,1.7791899999999998,4.532345879629871
135,2982,69.67,40.0,29.67,0.0,82.96317471927594,False,,1.902883876611119,49910901000.0,20.725227931573954,3216734000.0,1610551000.0,14.835,1.0969597,9.671958,31.333919657827792,4.139003947828614,False,54402311000.0,59809884000.0,18740781000.0,35661530000.0,10129840000.0,False,[],41342561000.0,,,False,9.5152015,3.7779732192759305
136,3482,69.65049084453109,39.65049084453109,30.0,0.0,77.46659844942108,False,,2.4476034476034476,34421000000.0,19.825245422265546,11447000000.0,6871000000.0,23.466,1.6950208,6.097561,23.87363481466998,9.064366515837104,False,88400000000.0,107403000000.0,25641000000.0,62759000000.0,12653000000.0,False,[],28726000000.0,,,False,6.524896,1.2912116048899935
137,7039,69.638,40.0,29.637999999999998,0.0,87.0014635,False,実質無借金,0.09875585587234198,8615418000.0,22.715214808864122,950459000.0,661855000.0,14.818999999999999,1.5273073,9.999492,73.01504216626702,13.851023304490623,False,4803409000.0,5987369000.0,4371680000.0,431729000.0,2695946000.0,False,[],7020660000.0,,,False,7.3634635,10.0
